CustomerID,BikeBuyer
13799,1
13800,1
13801,1
13802,0
13803,0
13804,0
13805,1
13806,1
13807,1
13808,1
13809,0
13810,0
13811,1
13812,1
13813,0
13814,1
13815,1
13816,0
13817,1
13818,0
13819,0
13820,1
13821,1
13822,0
13823,0
13824,1
13825,1
13826,1
13827,0
13828,0
13829,1
13830,0
13831,0
13832,0
13833,1
13834,0
13835,0
13836,0
13837,0
13838,0
13839,0
13840,0
13841,0
13842,0
13843,1
13844,0
13845,0
13846,0
13847,1
13848,1
13849,1
13850,0
13851,0
13852,0
13853,0
13854,0
13855,0
13856,1
13857,0
13858,1
13859,0
13860,0
13861,0
13862,0
13863,0
13864,1
13865,1
13866,0
13867,0
13868,1
13869,0
13870,0
13871,1
13872,0
13873,0
13874,0
13875,0
13876,0
13877,1
13878,0
13879,1
13880,1
13881,1
13882,1
13883,1
13884,0
13886,0
13887,1
13888,1
13889,0
13890,0
13891,1
13892,1
13893,1
13894,0
13895,0
13896,0
13897,0
13898,1
13899,0
13900,1
13901,1
13902,1
13903,0
13904,0
13905,0
13906,0
13907,1
13908,1
13909,1
13910,1
13911,1
13912,1
13913,1
13914,0
13915,1
13916,1
13917,1
13918,1
13919,0
13920,1
13921,1
13922,1
13923,0
13924,0
13925,1
13926,1
13927,1
13928,1
13929,1
13930,0
13931,1
13932,1
13933,0
13934,1
13935,0
13936,1
13937,0
13938,0
13939,1
13940,1
13941,0
13942,1
13943,0
13944,0
13945,0
13946,1
13947,0
13948,0
13949,0
13950,1
13951,0
13952,0
13953,1
13954,1
13955,0
13956,1
13957,0
13958,0
13959,0
13960,1
13961,1
13962,1
13963,1
13964,1
13965,1
13966,0
13967,1
13968,1
13969,0
13970,0
13971,0
13972,0
13973,1
13974,0
13975,1
13976,0
13977,0
13978,1
13979,0
13980,0
13981,0
13982,0
13983,0
13984,1
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,0
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,1
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,0
14017,1
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,0
14032,0
14033,1
14034,0
14035,1
14036,0
14037,1
14038,1
14039,1
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,1
14047,0
14048,1
14049,0
14050,1
14051,1
14052,1
14053,0
14054,0
14055,1
14056,1
14057,0
14058,1
14059,1
14060,1
14061,1
14062,0
14063,0
14064,0
14065,1
14066,0
14067,1
14068,1
14069,0
14070,0
14071,1
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,1
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,1
14090,0
14091,0
14092,0
14093,1
14094,0
14095,0
14096,0
14097,0
14098,1
14099,0
14100,0
14101,0
14102,0
14103,0
14104,1
14105,0
14106,1
14107,0
14108,0
14109,0
14110,0
14111,0
14112,0
14113,1
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,1
14121,1
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,1
14129,0
14130,0
14131,0
14132,1
14133,1
14134,0
14135,0
14136,0
14137,0
14138,0
14139,0
14140,0
14141,0
14142,0
14143,1
14144,0
14145,0
14146,0
14147,0
14148,0
14149,1
14150,0
14151,1
14152,0
14153,1
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,1
14161,0
14162,0
14163,0
14164,1
14165,1
14166,0
14167,0
14168,0
14169,0
14170,1
14171,0
14172,1
14173,0
14174,0
14175,1
14176,0
14177,0
14178,1
14179,1
14180,0
14181,0
14182,1
14183,1
14184,1
14185,0
14186,0
14187,1
14188,0
14189,0
21784,1
14191,1
14192,1
14193,1
14194,1
14195,1
14196,1
14197,0
14198,1
14199,0
14200,0
14201,0
14202,0
14203,1
14204,0
14205,0
14206,1
14207,1
14208,1
14209,0
14210,0
14211,1
14212,1
14213,0
14214,0
14215,0
14216,0
14217,1
14218,0
14219,0
14220,0
14221,0
14222,0
14223,0
14224,1
14225,1
14226,0
14227,1
14228,0
14229,0
14230,1
14231,1
14232,1
14233,1
14234,1
14235,1
14236,1
14237,1
14238,0
14239,0
14240,0
14241,1
14242,0
16130,0
14244,0
14245,0
14246,0
14247,0
14248,1
14249,0
14250,1
14251,0
14252,0
14253,0
14254,0
14255,1
14255,1
14256,1
14257,1
14258,1
14259,0
14260,0
14261,1
14262,1
14263,0
14264,1
14265,0
14266,0
14267,1
14268,0
14269,0
14270,0
14271,0
14272,1
14273,0
14274,0
14275,1
14276,0
14277,0
14278,0
14279,1
14280,1
14281,1
14282,0
14283,0
14284,1
14285,1
14286,1
14287,0
14288,1
14289,0
14290,0
14291,0
14292,0
14293,0
14294,0
14295,0
14296,1
14297,0
14298,1
14299,0
14300,1
14301,1
14302,0
14303,0
14304,0
14305,0
14306,1
14307,0
14308,0
14309,0
14310,0
14311,0
14312,0
14313,1
14314,1
14315,1
14316,0
14317,1
14318,1
14319,1
14320,1
14321,1
14322,0
14323,1
14324,0
14325,0
14326,0
14327,0
14328,0
14329,0
14330,0
14331,1
14332,1
14333,0
14334,0
14335,0
14336,0
14337,1
14338,0
14339,0
14340,1
14341,0
14342,0
14343,1
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,0
14353,0
14354,0
14355,0
14356,0
14357,0
14358,1
14359,1
14360,0
14361,1
14362,1
14363,0
14364,0
14365,0
14366,1
14367,0
14368,0
14369,0
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,0
14380,0
14381,0
14382,1
14383,0
14384,0
14385,0
14386,0
14387,0
14388,0
14389,0
14390,0
14391,0
14392,0
14393,1
14394,1
14395,0
14396,0
14397,1
14398,0
14399,0
14400,1
14401,0
14402,1
14403,0
14404,0
14405,0
14406,0
14407,0
14408,1
14409,0
14410,0
14411,1
14412,0
14413,0
14414,0
14415,0
14416,0
14417,0
14418,0
14419,0
14420,1
14421,1
14422,1
14423,1
14424,1
14425,0
14426,1
14427,1
14428,1
14429,1
14430,0
14431,0
14432,0
14433,0
14434,1
14435,0
14436,1
14437,1
14438,1
14439,0
14440,1
14441,1
14442,1
14443,1
14444,0
14445,1
14446,1
14447,1
14448,1
14449,1
14450,0
14451,1
14452,1
14453,1
14454,0
14455,0
14456,1
14457,1
14458,1
14459,1
14460,0
14461,0
14462,1
14463,0
14464,0
14465,1
14466,1
14467,1
14468,0
14469,0
14470,1
14471,1
14472,0
14473,1
14474,0
14475,0
14476,0
14477,1
14478,0
25963,1
14480,1
14481,0
14482,1
14483,0
14484,1
14485,0
14486,1
14487,0
14488,0
14489,0
14490,1
14491,1
14492,0
14493,0
14494,1
14495,0
14496,0
14497,0
14498,0
14499,0
14500,0
14502,0
14503,0
14504,1
14505,1
14506,0
14507,1
14508,0
14509,1
14510,0
14511,0
14512,0
14513,1
14514,0
14515,0
14516,0
14517,0
14518,0
14519,1
14520,1
14521,0
14522,0
14523,0
14524,0
14525,0
14526,0
14527,0
14528,1
14529,0
14530,0
14531,0
14532,0
14533,1
14534,0
14535,0
14536,0
14537,0
14538,0
14539,0
14540,0
14541,1
14542,0
14543,0
14544,1
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,0
14552,0
14553,0
14554,0
14555,0
14556,0
14557,0
14558,0
14559,0
14560,0
14561,1
14562,0
14563,1
14564,0
14565,1
14566,0
14567,0
14568,0
14569,0
14570,0
14571,0
14572,0
14573,0
14574,0
24884,0
14576,1
14577,1
14578,0
14579,0
14580,0
14581,1
14582,0
14583,0
14584,0
14585,1
14586,1
14587,0
14588,1
14589,1
14590,0
14591,0
14592,0
14593,0
14594,0
14595,1
14596,1
14597,1
14598,0
14599,0
14600,0
14601,1
14602,0
14603,1
14604,1
14605,1
14607,1
14608,1
14609,0
14610,1
14611,0
14612,0
14613,1
14614,0
14615,1
14616,0
14617,1
14618,0
14619,0
14620,0
14621,0
14622,1
14623,0
14624,0
14625,1
14626,1
14627,0
14628,0
14629,1
14630,1
14631,1
14632,0
14633,0
14634,0
14635,0
14636,0
14637,1
14638,1
14639,0
14640,1
14641,0
14642,0
14643,1
14644,0
14645,1
14646,1
14647,0
14648,0
14649,0
14650,0
14651,0
14652,1
14653,0
14654,0
14655,0
14656,0
14657,1
14658,0
14659,0
14660,1
14661,0
14662,0
14663,0
14664,1
14665,1
14666,1
14667,0
14668,1
14669,1
14670,1
14671,0
14672,0
14673,0
14674,1
14675,1
14676,1
14677,1
14678,0
14679,1
14680,1
14681,0
14682,0
14683,0
14684,1
14685,1
14686,0
14687,0
14688,0
14689,1
14690,1
14691,0
14692,0
14693,0
14694,0
13321,0
14696,1
14697,1
14698,0
14699,0
14700,0
14701,0
14702,0
14703,1
14704,0
14705,0
14706,0
14707,1
14708,0
14709,0
14710,0
14711,0
14712,0
14713,0
14714,1
14715,1
14716,0
14717,1
14718,1
14719,1
14720,1
14721,1
14722,1
14723,1
14724,0
14725,0
14726,1
14727,0
14728,1
14729,0
14730,0
14731,0
14732,0
14733,0
14734,0
14735,0
14736,0
14737,1
14738,0
14739,0
14740,0
14741,0
14742,0
14743,0
14744,0
14745,1
14746,0
14747,0
14748,0
14749,0
14750,0
14751,0
24913,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,1
14760,0
14761,1
14762,0
14763,0
14764,1
14765,1
14766,0
27537,1
14768,0
14769,0
14770,0
14771,0
14772,0
14773,0
14774,0
14775,1
14776,0
14777,0
14778,1
14779,1
14780,1
14781,0
14782,0
14783,0
14784,0
14785,0
14786,1
14787,0
14788,1
14789,0
14790,0
14791,0
14792,1
14793,1
14794,1
14795,1
14796,1
14797,1
14798,1
14799,0
14800,0
14801,1
14802,0
14803,1
14804,1
14805,1
14806,1
14807,0
14808,1
14809,1
14810,0
14811,1
14812,1
14813,1
14814,1
14815,0
14816,0
14817,0
14818,1
14819,0
14820,1
14821,1
14822,1
14823,1
14824,1
14825,0
14826,0
14827,1
14828,0
14829,1
14830,0
14831,0
14832,0
14833,0
14834,1
14835,0
14836,1
14837,0
14838,0
14839,0
14840,0
14841,0
14842,0
14843,1
14844,0
14845,0
14846,0
14847,1
14848,0
14849,1
14850,0
14851,0
14852,0
14853,0
14854,0
14855,0
14856,0
14857,0
14858,0
14859,0
14860,0
14861,0
14862,0
14863,1
14864,0
14865,1
14866,0
14867,1
14868,1
14870,0
14871,1
14872,0
14873,1
14874,0
14875,1
14876,0
14877,0
14878,0
14879,0
14880,0
14881,0
14882,0
14883,0
14884,0
14885,0
14886,0
14887,0
14888,0
14889,0
14890,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,0
14907,0
14908,0
14909,0
14910,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,1
14917,0
14918,0
14919,0
14920,0
14921,0
14922,0
14923,1
14924,0
14925,0
14926,0
14927,0
14928,0
14929,0
14930,1
14931,0
14932,0
14933,0
14934,1
14935,1
14936,1
14937,1
14938,0
14939,1
14940,0
14941,1
14942,1
14943,0
14944,1
14945,0
14946,0
14947,1
14948,1
14949,1
14950,0
14951,1
14952,0
14953,0
14954,0
14955,0
14956,0
14957,1
14958,0
14959,1
14960,1
14961,0
14962,1
14963,0
14964,1
14965,1
14966,1
14967,1
14968,1
14969,1
14970,0
14971,1
14972,0
14973,1
14974,1
14975,1
14976,1
14977,1
14978,1
14979,1
14980,1
14981,0
14982,0
14983,1
14984,1
14985,0
14986,0
14987,1
14988,0
14989,0
14990,0
14991,0
14992,0
14993,0
14994,0
14995,0
14996,1
14997,0
14998,0
14999,1
15000,0
15001,0
15002,0
15003,0
15004,0
15005,1
15006,1
15007,0
15008,0
15009,0
15009,0
15010,0
15011,0
15012,0
15013,0
15014,0
15015,0
15016,0
15017,0
15018,0
15019,0
15020,0
15021,0
15022,0
15023,0
15024,0
15025,0
15026,0
15027,0
15028,0
15029,0
15030,0
15031,0
15032,0
15033,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,0
15040,0
15041,0
15042,0
15043,0
15044,0
15045,0
15046,0
15047,0
15048,0
15049,1
15050,0
15051,0
15052,0
15053,0
15054,0
15055,0
15056,0
15057,1
15058,0
15059,0
15060,0
15061,0
15062,0
15063,0
15064,0
15065,1
15066,0
15067,0
15068,0
15069,0
15070,0
15071,1
15072,0
15073,0
15074,0
15075,0
15076,0
15077,0
15078,0
15079,0
15080,1
15081,0
15082,0
15083,0
15084,0
15085,0
15086,0
15087,0
15088,0
15089,0
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15097,0
15098,0
15099,0
15100,1
15101,1
15102,1
15103,1
15104,0
15105,1
15106,0
15107,0
15108,1
15109,0
15110,1
15111,0
15112,0
15113,0
15114,1
15115,1
15116,1
15117,0
15118,1
15119,1
15120,0
15121,1
15122,0
15123,0
15124,0
15125,1
15126,0
15127,1
15128,0
15129,0
15130,1
15131,1
15132,1
15133,0
15134,0
15135,0
15136,0
15137,1
15138,1
15139,0
15140,0
15141,0
15142,1
15143,0
15144,0
15145,1
15146,1
15147,1
15148,0
15149,0
15150,0
15151,1
15152,1
15153,1
15154,1
15155,0
15156,0
11743,0
15158,0
15159,1
15160,0
15161,0
15162,0
15163,0
15164,0
15165,1
15166,1
15167,0
15168,0
15169,0
15170,0
15171,0
15172,0
15173,0
15174,0
15175,1
15176,0
15177,0
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,1
15185,0
15186,0
15187,1
15188,0
15189,0
15190,0
15191,1
15192,1
15193,1
15194,1
15195,1
15196,1
15197,0
15198,0
15199,1
15200,0
15201,0
15202,1
15203,1
15204,1
15205,1
15206,1
15207,0
15208,0
15209,0
15210,1
15211,0
15212,1
15213,0
15214,0
15215,0
15216,0
15217,0
15218,1
15219,0
15220,1
15221,1
15222,0
15223,1
15224,0
15225,0
15226,0
15227,1
15228,0
15229,1
15230,1
15231,1
15232,0
15233,1
15234,1
15235,0
15236,1
15237,1
15238,0
15239,0
15240,0
15241,0
15242,0
15243,0
15244,0
15245,0
15246,0
15247,0
15248,0
15249,0
15250,0
15251,0
15252,0
15253,0
15254,0
15255,0
15256,0
15257,0
15258,0
15259,0
15260,0
15261,0
15262,0
15263,0
15264,0
15265,1
15266,0
15267,0
15268,0
15269,0
15270,1
15271,0
15272,0
15273,0
15274,0
15275,0
15276,0
15277,0
15278,1
15279,0
15280,0
15281,1
15282,1
15283,0
15284,0
15285,0
15286,0
15287,0
15288,0
15289,0
15290,0
15291,1
15292,0
15293,0
15294,0
15295,0
15296,0
15297,0
15298,0
15299,1
15300,0
15301,0
15302,0
15303,0
15304,0
15305,0
15306,0
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,0
15315,0
15316,0
15317,0
15318,0
15319,0
15320,0
15321,0
15322,0
15323,0
15324,0
15325,0
15326,0
15327,0
15328,0
15329,0
15330,0
15331,0
15332,0
15333,0
15334,0
15335,0
15336,0
15337,1
15338,0
15339,0
15340,0
15341,1
15342,0
15343,0
15344,0
15345,0
15346,1
15347,1
15348,1
15349,0
15350,0
15351,0
15352,1
15353,1
15354,0
15355,0
15356,1
15357,0
15358,0
15359,0
15360,0
15361,0
15362,0
15363,1
15364,1
15365,0
15366,1
15367,0
15368,1
15369,1
15370,0
15371,1
15372,0
15373,0
15374,0
15375,0
15376,1
15377,0
15378,1
15379,1
15380,1
15381,0
15382,1
15383,1
15384,1
15385,0
15386,1
15387,1
15388,1
15389,1
15390,0
15391,0
15392,1
15393,0
15394,0
15395,1
15396,0
15397,1
15398,1
15399,1
15400,0
15401,0
15402,0
15403,0
15404,0
15405,0
15406,0
15407,1
15407,0
15408,1
15409,0
15410,0
15411,0
15412,0
15413,0
15414,1
15415,1
15416,1
15417,0
15418,1
15419,1
15420,0
15421,0
15422,0
15423,1
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,0
15433,0
15434,0
15435,0
15436,0
15437,0
15438,0
15439,0
15440,0
15441,0
15442,1
15443,0
15444,1
15445,0
15446,1
15447,0
15448,0
15449,0
15450,0
15451,0
15452,0
15453,0
15454,0
17919,0
15456,0
15457,0
15458,0
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,1
15468,0
15469,1
15470,0
15471,0
15472,1
15473,1
15474,0
15475,0
15476,1
15477,0
15478,0
15479,0
15480,0
15481,0
15482,0
15483,0
15484,0
15485,0
15486,0
15487,1
15488,0
15489,1
15490,1
15491,1
15492,1
15493,1
15494,1
15495,1
15496,1
15497,0
15498,0
15499,0
15500,0
15501,0
15502,1
15503,1
15504,1
15505,1
15506,1
15507,0
15508,0
15509,0
15510,1
15511,0
15512,0
15512,0
15513,1
15514,1
15515,1
15516,1
15517,0
15518,0
15519,0
15520,0
15521,0
15522,0
15523,0
15524,1
15525,1
15526,0
15527,1
15528,1
15529,1
15530,1
15531,0
15531,1
15532,1
15533,0
15534,1
15535,0
15536,0
15537,0
15538,1
15539,1
15540,1
15541,0
15542,0
15543,0
15544,0
15545,0
15546,1
15547,0
15548,1
15549,1
15550,1
15551,0
15552,0
15553,1
15554,0
15555,0
15556,0
15557,0
15558,0
15559,0
15560,0
15561,1
15562,1
15563,0
15564,1
15565,1
15566,0
15567,0
15568,0
15569,0
15570,1
15571,1
15572,0
15573,1
15574,1
15575,0
15576,1
15577,1
15578,0
15579,1
15580,0
15581,1
15582,0
15583,1
15584,1
15585,1
15586,0
15587,0
15588,0
15589,0
15590,1
15591,1
15592,1
15593,0
15594,1
15595,0
15596,1
15597,1
15598,1
15599,1
15600,1
15601,1
15602,0
15603,1
15604,1
15605,1
15606,1
15607,1
15608,0
15609,0
15610,0
15611,1
15612,0
15613,1
15614,0
15615,0
15616,0
15617,0
15618,1
15619,0
15620,0
15621,0
15622,1
15623,0
15624,0
15625,0
15626,0
15627,1
15628,0
15629,0
15630,0
15631,1
15632,0
15633,0
15634,0
15635,0
15636,0
15637,0
15638,0
15639,0
15640,0
15641,0
15642,1
15643,1
15644,1
15645,0
15646,0
15647,0
15648,0
15649,0
15650,1
15651,1
15652,0
15653,1
15654,0
15655,0
15656,1
15657,1
15658,0
15659,0
15660,0
15661,0
15662,0
15663,1
15664,0
15665,0
15666,1
15667,0
15668,1
15669,0
15671,0
15672,0
15673,0
15674,1
15675,0
15676,0
15677,0
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,0
15685,1
15686,1
15687,0
15688,0
15689,0
15690,1
15691,0
15692,1
15693,1
17001,1
15695,1
15696,1
15697,1
15698,1
15699,1
15700,0
15701,1
15702,1
15703,1
15704,0
15705,0
15706,0
15707,1
15708,1
15709,0
15710,0
15711,1
15712,1
13409,0
15714,1
15715,1
15716,1
15717,1
15718,0
15719,0
15720,0
15721,1
15722,0
15723,0
15724,0
15725,0
15726,0
16989,1
15728,1
15729,0
15730,0
15731,0
15732,1
15733,0
15734,1
15735,1
15736,0
15737,1
15738,1
15739,0
15740,0
15741,0
15742,0
15743,1
15744,1
15745,0
15746,0
15747,0
15748,0
15749,0
15750,1
15751,1
15752,0
15753,1
15754,1
15755,0
15756,0
15757,0
15758,1
15759,0
15760,0
15761,1
15762,0
15763,0
15764,1
15765,1
15766,0
15767,1
15768,1
15769,0
15770,1
15771,0
15772,0
15773,0
15774,0
15775,0
15776,0
15777,0
15778,1
15778,0
15779,0
15780,1
15781,0
15782,0
15783,0
15784,1
15785,1
15786,0
15787,0
15788,0
15790,1
15791,0
15792,0
15793,0
15794,1
15795,1
15796,1
15797,1
15798,0
15799,0
15800,1
15801,0
15802,0
15803,1
15804,1
15805,1
15806,1
15807,1
15808,1
15809,1
15810,1
15811,1
15812,0
15813,0
15814,0
15815,0
15816,0
15817,0
15818,0
15819,0
15820,0
15821,0
15822,0
15823,0
15824,1
15825,0
15826,0
15827,0
15828,0
15829,1
15830,0
15831,0
15832,0
15833,0
15834,0
15835,0
15836,0
15837,1
15838,0
15839,1
15840,0
15841,1
15841,1
15842,0
15843,1
15844,1
15845,0
15846,0
15847,1
15848,0
15849,1
15850,1
15851,1
15852,0
15853,0
15854,0
15855,1
15856,1
15857,0
15858,1
15859,0
15860,1
14795,1
15862,0
15863,0
15864,0
15865,1
15866,1
15867,0
15868,0
15869,1
15870,0
15871,0
15872,0
15873,1
15874,0
15875,0
15876,0
15877,0
15878,0
15879,0
15880,0
15881,0
15882,1
15883,0
15884,0
15885,0
15886,0
15887,0
15888,0
15889,1
15890,1
15891,0
15892,0
15893,0
15894,0
15895,1
15896,0
15897,1
15898,0
15899,0
15900,0
15901,1
15902,0
15903,0
15904,0
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15911,0
15912,0
15913,0
15914,1
15915,1
15916,0
15917,0
15918,1
15919,1
15920,1
15921,1
15922,0
15923,1
15924,0
15925,1
15926,1
15927,1
15928,1
15929,1
15930,1
15931,1
15932,1
15933,1
15934,0
15935,0
15936,0
15937,0
15938,0
15939,0
15940,1
15941,1
15942,1
15943,1
15944,1
15945,0
15946,1
15947,1
15948,1
15949,0
15950,0
11054,0
15952,1
15953,0
15954,1
15955,1
15956,1
15957,1
15958,0
15959,1
15960,0
15961,0
15962,1
15963,1
15964,1
15965,1
15966,1
15967,0
15968,1
15969,1
15970,0
15971,0
15972,0
15973,0
15974,1
15975,1
15976,1
15977,0
15978,1
15979,0
15980,1
15981,1
15982,1
15983,1
15984,1
15985,1
15986,0
15987,0
15988,0
15989,0
15990,0
15991,0
15992,1
15993,0
15994,0
15995,0
15996,0
15997,0
15998,0
15999,0
16000,0
16001,0
16002,0
16003,1
16004,0
16005,0
16006,0
16007,0
16008,1
16009,0
16010,0
16011,0
16012,1
16013,1
16014,0
16015,0
16016,0
16017,0
16018,0
16019,0
16020,0
16021,0
16022,1
16023,0
16024,0
16025,0
16026,0
16027,0
16028,0
16029,0
16030,0
16031,0
16032,0
16033,0
16034,0
16035,0
16036,0
16037,0
16038,0
16039,1
16040,1
16041,0
16042,0
16043,1
16044,0
16045,0
16046,0
16047,0
16048,1
16049,0
16050,0
16051,0
16052,0
16053,0
16054,0
16055,0
16056,0
16057,0
16058,0
16059,0
16060,0
16061,0
16062,0
16063,0
16064,0
16065,1
16066,0
16067,1
16068,0
16069,1
16070,1
16071,1
16072,1
16073,0
16074,0
16075,1
16076,0
16077,0
16078,0
16079,0
16080,1
16081,0
16082,0
16083,0
16084,1
16085,0
16086,0
16087,0
16088,0
16089,1
16090,0
16091,1
16092,1
16093,0
16094,1
16095,0
16096,0
16097,1
16098,0
16099,1
16100,1
16101,0
16102,1
16103,1
16104,1
16105,1
16106,0
16107,1
16108,1
16109,1
16110,1
16111,1
16112,1
16113,1
16114,1
16115,0
16116,0
16117,1
16118,1
16119,1
16120,1
16121,0
16122,0
16123,0
16124,1
16125,0
16126,0
16127,0
16128,0
16129,1
16130,0
16131,1
16132,0
16133,1
16134,0
16135,0
16136,0
16137,0
16138,0
16139,0
16140,1
16141,0
16142,1
16143,0
16144,0
16145,1
16146,0
16147,0
16148,0
16149,1
16150,0
16151,0
16152,1
16153,1
16154,1
16155,1
16156,0
16157,1
16158,1
16159,1
16160,1
16161,0
16162,1
16163,1
16164,1
16165,0
16166,0
16167,1
16168,1
16169,1
16170,1
16171,1
16172,1
16173,0
16174,1
16175,1
16176,1
16177,0
16178,1
16179,1
16180,1
16181,0
16182,1
16183,0
16184,1
16185,1
16186,1
16187,0
16188,0
16189,0
16190,0
16191,1
16192,0
16193,0
16194,0
16195,0
16196,0
16197,0
16198,0
16199,1
16200,0
16201,1
16202,0
16203,1
16204,1
16205,1
16206,1
16207,0
16208,0
16209,0
16210,1
16211,1
16212,0
16213,0
16214,1
16215,1
16216,1
16217,0
16218,0
16218,0
16219,0
16220,0
16221,0
16222,0
16223,1
16224,0
16225,0
16226,0
16227,0
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16234,0
16235,0
16236,0
16237,0
16238,0
16239,0
16240,1
16241,1
16242,1
16243,0
16244,1
16245,0
16246,1
16247,0
16248,1
16249,0
16250,0
16251,1
16252,1
16253,1
16254,0
16255,0
16256,1
16257,0
16258,0
16259,1
16260,0
16261,0
16262,0
16263,1
16264,0
16265,0
16266,0
16267,1
16268,0
16269,0
16270,1
16271,1
16272,1
16273,0
16274,0
16275,0
16276,0
16277,1
16278,1
16279,0
16280,0
16281,1
16282,0
16283,1
16284,1
16285,0
16286,0
16287,0
16288,1
16289,0
16290,1
16291,1
16292,0
16293,0
16294,1
16295,1
16296,0
16297,0
16298,0
16299,1
16300,0
16301,0
16302,0
16303,1
16304,0
16305,1
16306,1
16307,0
16308,0
16309,0
16310,0
16311,0
16312,1
16313,0
16314,1
16315,1
16316,0
16317,0
16318,0
16319,0
16320,0
16321,0
16322,0
16323,0
16324,1
16325,0
16326,0
16327,0
16328,0
16329,0
16330,0
16331,0
16332,0
16333,0
16334,0
16335,1
16336,0
16337,0
16338,0
16339,0
16340,0
16341,0
16342,0
16343,0
16344,0
16345,0
16346,0
16347,0
16348,0
16349,0
16350,0
16351,0
16352,0
16353,0
16354,1
16355,1
16356,0
16357,1
16358,0
16359,0
16360,0
16361,0
16362,0
16363,0
16364,0
16365,0
16366,0
16367,1
16368,0
16369,0
16370,0
16371,0
16372,0
16373,0
16374,0
16375,0
16376,0
16377,1
16378,1
16379,0
16380,0
16381,0
16382,0
16383,0
16384,0
16385,0
16386,0
16387,0
16388,1
16389,1
16390,0
16391,0
16392,0
16393,0
16394,1
16395,0
16396,1
16397,1
16398,1
16399,0
16400,0
16401,1
16402,0
16403,1
16404,1
16405,0
16406,0
16407,0
16408,1
16409,0
15664,0
16411,1
16412,1
16413,0
16414,1
16415,1
16416,1
16417,1
16418,0
16419,0
16420,1
16421,0
16422,1
16423,0
16424,0
16425,0
16426,1
16427,0
16428,1
16429,0
16430,1
16431,1
16432,1
16433,0
16434,0
16435,0
16436,1
16437,1
16438,0
16439,1
16440,1
16441,1
16442,1
16443,0
16444,0
16445,1
29008,1
16447,0
16448,0
16449,1
16450,1
16451,0
16452,0
21546,1
16454,0
16455,0
16456,0
16457,0
16458,0
16459,0
16460,0
16461,0
16462,1
16463,0
16464,0
16465,1
16466,0
16467,0
16468,0
16469,0
16470,1
16471,0
16472,0
16473,0
16474,0
16475,0
16476,0
16477,0
16478,0
16479,0
16480,0
16481,0
16482,0
16483,0
16484,0
16485,1
16486,0
16487,0
16488,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,1
16498,0
16499,0
16500,1
16501,0
16502,1
16503,0
16504,1
16505,1
16506,0
16507,0
16508,0
16509,0
16510,0
16511,0
16512,0
16513,0
16514,1
16515,0
16516,0
16517,0
16518,1
16519,0
16520,0
16521,0
16522,0
16523,0
16524,0
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,1
16533,0
16534,0
16535,1
16536,0
16537,1
16538,0
16539,0
16540,1
16541,1
16542,0
16543,0
16544,0
16545,0
16546,1
16547,0
16548,1
16549,0
16550,0
16551,0
16552,0
16553,0
16554,0
16555,0
16556,1
16557,0
16558,1
16559,0
16560,1
16561,0
16562,0
16563,0
16564,0
16565,0
16566,1
16567,1
16568,0
16569,0
16570,0
16571,0
16572,0
16573,0
16574,1
16575,1
16576,0
16577,1
16578,0
16579,0
16580,1
16581,1
16583,0
16584,1
16585,1
16586,0
16587,1
16588,0
16589,1
16590,1
16591,1
16592,1
16593,0
16594,1
